answer,question,context,gemma_query,rouge1,rouge2,rougeL,exact_match,bleu_score
"SELECT no FROM table_2866509_1 WHERE us_viewers__million_ = ""5.60""",what is the number of the episode in the season that had 5.60 millions of north american spectors?,"CREATE TABLE table_2866509_1 (no VARCHAR, us_viewers__million_ VARCHAR)","SELECT COUNT(no) FROM table_2866509_1 WHERE us_viewers__million_ = ""5.60""",0.888888883888889,0.749999995,0.888888883888889,0,0.7871773473399102
"SELECT decision FROM table_name_34 WHERE home = ""boston""",Who had the decision with boston at home?,"CREATE TABLE table_name_34 (decision VARCHAR, home VARCHAR)","SELECT decision FROM table_name_34 WHERE home = ""boston""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT venue FROM table_name_68 WHERE date = ""28 july 2007""",Which venue has a Date of 28 july 2007?,"CREATE TABLE table_name_68 (venue VARCHAR, date VARCHAR)","SELECT venue FROM table_name_68 WHERE date = ""28 july 2007""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT sub_parish__sogn_ FROM table_178398_1 WHERE location_of_the_church = ""Fortun""",What is the sub-parish of the church located in Fortun? ,"CREATE TABLE table_178398_1 (sub_parish__sogn_ VARCHAR, location_of_the_church VARCHAR)","SELECT sub_parish__sogn_ FROM table_178398_1 WHERE location_of_the_church = ""Fortun""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT track FROM table_name_72 WHERE race = ""woodward stakes""",Which track does the Woodward Stakes race take place on?,"CREATE TABLE table_name_72 (track VARCHAR, race VARCHAR)","SELECT track FROM table_name_72 WHERE race = ""woodward stakes""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT week_4 FROM table_name_65 WHERE week_2 = ""tiffany logan""",What kind of Week 4 has a Week 2 of tiffany logan?,"CREATE TABLE table_name_65 (week_4 VARCHAR, week_2 VARCHAR)","SELECT week_4 FROM table_name_65 WHERE week_2 = ""tiffany logan""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT score FROM table_name_23 WHERE opponent = ""vancouver canucks""",What is the score for the opponent Vancouver Canucks?,"CREATE TABLE table_name_23 (score VARCHAR, opponent VARCHAR)","SELECT score FROM table_name_23 WHERE opponent = ""vancouver canucks""",0.999999995,0.999999995,0.999999995,1,1.0
SELECT MIN(mpg_uk_combined) FROM table_name_42 WHERE mpg_uk_urban__cold_ = 25.4 AND l_100km_extra_urban < 6.9 AND l_100km_urban__cold_ > 11.1,"What's the least mpg-UK combined when the mpg-UK urban is 25.4, the L/100km extra urban is less than 6.9 and the L/100km urban is more than 11.1?","CREATE TABLE table_name_42 (mpg_uk_combined INTEGER, l_100km_urban__cold_ VARCHAR, mpg_uk_urban__cold_ VARCHAR, l_100km_extra_urban VARCHAR)",SELECT MIN(mpg_uk_combined) FROM table_name_42,0.363636360661157,0.2857142832653061,0.363636360661157,0,0.10365712861152786
SELECT pole FROM table_name_95 WHERE flap < 15 AND podium > 11,"When the Flap is less than 15 and the podium is larger than 11, what is the pole?","CREATE TABLE table_name_95 (pole VARCHAR, flap VARCHAR, podium VARCHAR)",SELECT pole FROM table_name_95 WHERE flap > 15 AND podium > 11,0.9565217341398866,0.8181818131818183,0.9565217341398866,0,0.8153551038173115
"SELECT icao FROM table_name_51 WHERE city = ""xi'an""",I want the ICAO for city of xi'an,"CREATE TABLE table_name_51 (icao VARCHAR, city VARCHAR)","SELECT icao FROM table_name_51 WHERE city = ""xi'an""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT T2.guest_first_name, T2.guest_last_name FROM Apartment_Bookings AS T1 JOIN Guests AS T2 ON T1.guest_id = T2.guest_id WHERE T1.booking_status_code = ""Confirmed""","Show the first names and last names of all the guests that have apartment bookings with status code ""Confirmed"".","CREATE TABLE Apartment_Bookings (guest_id VARCHAR, booking_status_code VARCHAR); CREATE TABLE Guests (guest_first_name VARCHAR, guest_last_name VARCHAR, guest_id VARCHAR)","SELECT T1.guest_first_name, T1.guest_last_name FROM Guests AS T1 JOIN Apartment_Bookings AS T2 ON T1.guest_id = T",0.866666661688889,0.4999999951125001,0.7333333283555556,0,0.43391907614157693
"SELECT report FROM table_name_88 WHERE race = ""argentine grand prix""",What is the report for the race of Argentine Grand Prix?,"CREATE TABLE table_name_88 (report VARCHAR, race VARCHAR)","SELECT report FROM table_name_88 WHERE race = ""Argentine Grand Prix""",0.699999995,0.6666666616666668,0.699999995,0,0.7367565054628357
"SELECT 2 AS nd_leg FROM table_name_27 WHERE team_1 = ""asante kotoko""",What was the 2nd leg score between Patronage Sainte-Anne and Asante Kotoko?,CREATE TABLE table_name_27 (team_1 VARCHAR),"SELECT 2nd_leg FROM table_name_27 WHERE team_1 = ""patronage saint-anne""",0.5999999950500001,0.4444444395061729,0.5999999950500001,0,0.6634303806387029
"SELECT doubles_w_l FROM table_10023387_1 WHERE player = ""Seol Jae-Min (none)""",what's the doubles w-l for player seol jae-min (none),"CREATE TABLE table_10023387_1 (doubles_w_l VARCHAR, player VARCHAR)","SELECT doubles_w_l FROM table_10023387_1 WHERE player = ""Seol Jae-min""",0.8421052581717452,0.823529406782007,0.8421052581717452,0,0.7667987216244994
"SELECT away_team FROM table_name_19 WHERE ground = ""colonial stadium""","What is Away Team, when Ground is Colonial Stadium?","CREATE TABLE table_name_19 (away_team VARCHAR, ground VARCHAR)","SELECT away_team FROM table_name_19 WHERE ground = ""colonial stadium""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT AVG(election) FROM table_name_30 WHERE municipality = ""monza""",What is the average election that has monza as the municipality?,"CREATE TABLE table_name_30 (election INTEGER, municipality VARCHAR)","SELECT AVG(election) FROM table_name_30 WHERE municipality = ""monza""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT COUNT(second_place) FROM table_2146364_2 WHERE city_ & _nation = ""Chicago, USA""","What is the total number of second place finishes when the city & nation was Chicago, USA?","CREATE TABLE table_2146364_2 (second_place VARCHAR, city_ VARCHAR, _nation VARCHAR)","SELECT COUNT(second_place) FROM table_2146364_2 WHERE city_ VARCHAR, _nation = ""Chicago, USA""",0.9090909040909091,0.7999999950000002,0.9090909040909091,0,0.8531413606256201
"SELECT player FROM table_11677691_7 WHERE college = ""Utah""",Which player is from Utah?,"CREATE TABLE table_11677691_7 (player VARCHAR, college VARCHAR)","SELECT player FROM table_11677691_7 WHERE college = ""Utah""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT name_of_the_song FROM table_name_75 WHERE kind_of_the_song = ""ending theme"" AND singer = ""miriam yeung""","Which song has a ending theme, and is sung by miriam yeung?","CREATE TABLE table_name_75 (name_of_the_song VARCHAR, kind_of_the_song VARCHAR, singer VARCHAR)","SELECT name_of_the_song FROM table_name_75 WHERE kind_of_the_song = ""ending theme"" AND singer = ""miriam yeung""",0.999999995,0.999999995,0.999999995,1,1.0
SELECT MAX(other_apps) FROM table_2979789_1 WHERE league_goals = 1,Name the most other apps for league goals being 1,"CREATE TABLE table_2979789_1 (other_apps INTEGER, league_goals VARCHAR)",SELECT MAX(other_apps) FROM table_2979789_1 WHERE league_goals = 1,0.999999995,0.999999995,0.999999995,1,1.0
"SELECT surface FROM table_name_92 WHERE semifinalists = ""wally masur malivai washington""",Which Surface has Semifinalists of wally masur malivai washington?,"CREATE TABLE table_name_92 (surface VARCHAR, semifinalists VARCHAR)","SELECT surface FROM table_name_92 WHERE semifinalists = ""wally masur malivai washington""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT date FROM table_name_30 WHERE home = ""st. louis""",what is the date when the home is st. louis?,"CREATE TABLE table_name_30 (date VARCHAR, home VARCHAR)","SELECT date FROM table_name_30 WHERE home = ""st. louis""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT notes FROM table_name_74 WHERE method = ""decision""",What are the Notes when the Method is decision?,"CREATE TABLE table_name_74 (notes VARCHAR, method VARCHAR)","SELECT notes FROM table_name_74 WHERE method = ""decision""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT award FROM table_name_16 WHERE year = ""2012""",Which award was given in 2012?,"CREATE TABLE table_name_16 (award VARCHAR, year VARCHAR)",SELECT award FROM table_name_16 WHERE year = 2012,0.874999995,0.8571428521428571,0.874999995,0,0.7817032396134896
"SELECT opponent FROM table_name_36 WHERE loss = ""sele (0-1)""",Who was the opponent at the game with a loss of Sele (0-1)?,"CREATE TABLE table_name_36 (opponent VARCHAR, loss VARCHAR)","SELECT opponent FROM table_name_36 WHERE loss = ""sele (0-1)""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT COUNT(*) FROM ADDRESSES WHERE zip_postcode = ""197""",How many addresses have zip code 197?,CREATE TABLE ADDRESSES (zip_postcode VARCHAR),SELECT COUNT(*) FROM ADDRESSES WHERE zip_postcode = 197,0.874999995,0.8571428521428571,0.874999995,0,0.7979042533838905
"SELECT venue FROM table_name_31 WHERE status = ""tour match"" AND against > 0 AND opposing_team = ""eastern province""",What venue was the tour match against eastern province played at with more than 0 against?,"CREATE TABLE table_name_31 (venue VARCHAR, opposing_team VARCHAR, status VARCHAR, against VARCHAR)","SELECT venue FROM table_name_31 WHERE status = ""tour match"" AND opposing_team = ""eastern province"" AND against > 0",0.999999995,0.9411764655882354,0.812499995,0,0.9295691258791433
"SELECT high_rebounds FROM table_27700375_11 WHERE location_attendance = ""Wells Fargo Center 16,695""","Name the high rebounds for wells fargo center 16,695","CREATE TABLE table_27700375_11 (high_rebounds VARCHAR, location_attendance VARCHAR)","SELECT high_rebounds FROM table_27700375_11 WHERE location_attendance = ""Wells Fargo Center 16,695""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT year FROM table_1507806_1 WHERE winning_score = ""3 & 2""",WHAT YEAR WAS IT WHEN THE SCORE WAS 3 & 2?,"CREATE TABLE table_1507806_1 (year VARCHAR, winning_score VARCHAR)",SELECT year FROM table_1507806_1 WHERE winning_score = 3 AND 2,0.699999995,0.6666666616666668,0.699999995,0,0.7241171441055729
"SELECT venue FROM table_name_3 WHERE away_team = ""carlton""",What was the venue where Carlton was the away team?,"CREATE TABLE table_name_3 (venue VARCHAR, away_team VARCHAR)","SELECT venue FROM table_name_3 WHERE away_team = ""carlton""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT manufacturer FROM table_name_44 WHERE laps = ""24"" AND time_retired = ""+1.965""","WHAT IS THE MANUFACTURER WITH 24 LAPS, AND +1.965 TIME/RETIRED?","CREATE TABLE table_name_44 (manufacturer VARCHAR, laps VARCHAR, time_retired VARCHAR)","SELECT manufacturer FROM table_name_44 WHERE laps = 24 AND time_retired = ""+1.965""",0.9166666616666667,0.8333333283333335,0.9166666616666667,0,0.7966264577400327
"SELECT AVG(total) FROM table_name_90 WHERE year_of_census > 1971 AND serbs = ""10,412 (32.88%)""","What is the average total of the census after 1971 with 10,412 (32.88%) Serbs?","CREATE TABLE table_name_90 (total INTEGER, year_of_census VARCHAR, serbs VARCHAR)",SELECT AVG(total) FROM table_name_90 WHERE year_of_census = 1971 AND serbs = 10412,0.799999995072,0.666666661701389,0.799999995072,0,0.6408171181634734
"SELECT host_team FROM table_name_37 WHERE date = ""september 11""",What team was the host on september 11?,"CREATE TABLE table_name_37 (host_team VARCHAR, date VARCHAR)","SELECT host_team FROM table_name_37 WHERE date = ""september 11""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT MAX(position) FROM table_13713206_1 WHERE w_l_d = ""6-2-8""",What's the position of the club with w-l-d of 6-2-8?,"CREATE TABLE table_13713206_1 (position INTEGER, w_l_d VARCHAR)","SELECT MIN(position) FROM table_13713206_1 WHERE w_l_d = ""6-2-8""",0.874999995,0.7142857092857143,0.874999995,0,0.9244754047211335
"SELECT year FROM table_name_19 WHERE class = ""250""",Which year has a railway class of 250?,"CREATE TABLE table_name_19 (year VARCHAR, class VARCHAR)","SELECT year FROM table_name_19 WHERE class = ""250""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT result FROM table_name_21 WHERE week < 10 AND opponent = ""chicago bears""",What was the result in a week lower than 10 with an opponent of Chicago Bears?,"CREATE TABLE table_name_21 (result VARCHAR, week VARCHAR, opponent VARCHAR)","SELECT result FROM table_name_21 WHERE week < 10 AND opponent = ""chicago bears""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT 1987 FROM table_name_71 WHERE 1989 = ""grand slam tournaments""",What is 1987 Grand Slam Tournament if 1989 is also grand slam tournaments?,CREATE TABLE table_name_71 (Id VARCHAR),"SELECT 1987 FROM table_name_71 WHERE 1989 = ""a""",0.7777777728395062,0.7499999950781251,0.7777777728395062,0,0.7416367431893484
"SELECT COUNT(traditional_chinese) FROM table_1805919_1 WHERE english_translation = ""Crossing the River""","How many traditional Chinese for the translation of ""Crossing the River""?","CREATE TABLE table_1805919_1 (traditional_chinese VARCHAR, english_translation VARCHAR)","SELECT COUNT(traditional_chinese) FROM table_1805919_1 WHERE english_translation = ""Crossing the River""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT district FROM table_name_4 WHERE first_elected = ""1900""",when first elected was 1900 what was the district?,"CREATE TABLE table_name_4 (district VARCHAR, first_elected VARCHAR)",SELECT district FROM table_name_4 WHERE first_elected = 1900,0.874999995,0.8571428521428571,0.874999995,0,0.8118430797997962
"SELECT competition FROM table_name_81 WHERE venue = ""away"" AND date = ""6th""",What is the Away Competition on the 6th?,"CREATE TABLE table_name_81 (competition VARCHAR, venue VARCHAR, date VARCHAR)","SELECT competition FROM table_name_81 WHERE venue = ""away"" AND date = ""6""",0.9090909040909091,0.9090909040909091,0.9090909040909091,0,0.9036020036098448
"SELECT time_retired FROM table_name_79 WHERE laps = 6 AND grid < 18 AND driver = ""clay regazzoni""","what is the time/retired when the laps is 6, the grid is less than 18 and the driver is clay regazzoni?","CREATE TABLE table_name_79 (time_retired VARCHAR, driver VARCHAR, laps VARCHAR, grid VARCHAR)","SELECT time_retired FROM table_name_79 WHERE laps = 6 AND grid < 18 AND driver = ""clay regazzoni""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT second FROM table_name_90 WHERE lead = ""michel gribi""",Who is the Second when Michel Gribi is the lead?,"CREATE TABLE table_name_90 (second VARCHAR, lead VARCHAR)","SELECT second FROM table_name_90 WHERE lead = ""michel gribi""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT score FROM table_name_76 WHERE date = ""30/01/1991"" AND away_team = ""liverpool""","On the date of 30/01/1991, when the away team was Liverpool, what was the score?","CREATE TABLE table_name_76 (score VARCHAR, date VARCHAR, away_team VARCHAR)","SELECT score FROM table_name_76 WHERE date = ""30/01/1991"" AND away_team = ""liverpool""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT date FROM table_16388439_3 WHERE home_team = ""Adelaide"" AND ground = ""Westpac Stadium""",Name the date for adelaide for westpac stadium,"CREATE TABLE table_16388439_3 (date VARCHAR, home_team VARCHAR, ground VARCHAR)","SELECT date FROM table_16388439_3 WHERE home_team = ""Adelaide"" AND ground = ""Westpac Stadium""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT MIN(after) FROM table_28498999_3 WHERE player = ""Adam Scott""",What is the lowest after when the player is adam scott?,"CREATE TABLE table_28498999_3 (after INTEGER, player VARCHAR)","SELECT MIN(after) FROM table_28498999_3 WHERE player = ""Adam Scott""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT date FROM table_1506950_4 WHERE rounds = ""66-67-70-67""",What days were the rounds of 66-67-70-67 recorded?,"CREATE TABLE table_1506950_4 (date VARCHAR, rounds VARCHAR)","SELECT date FROM table_1506950_4 WHERE rounds = ""66-67-70-67""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT poles FROM table_name_57 WHERE racing_team = ""status grand prix""",How many poles does status grand prix have?,"CREATE TABLE table_name_57 (poles VARCHAR, racing_team VARCHAR)","SELECT poles FROM table_name_57 WHERE racing_team = ""status grand prix""",0.999999995,0.999999995,0.999999995,1,1.0
